,69_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.0015790106830048153
HR@10,0.002583979328165375
HR@2,0.002583979328165375
HR@5,0.002583979328165375
Lin's AUC,0.7907175445895432
NDCGk,0.2397383917543785
global AUC,0.9593811680470481
global NDCG,0.6059599220706071
prediction time (sec),0.0479886531829834
training time (sec),31.192845106124878
