,76_SCPMF
ACC,0.46454767726161367
AUC,0.496422430880102
Fscore,0.0010623735751299124
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.49707102467305564
NDCGk,0.2200734558774912
global AUC,0.47328563054808903
global NDCG,0.45607659807267953
prediction time (sec),0.01644444465637207
training time (sec),132.40714502334595
