,35_SCPMF
ACC,0.4792176039119804
AUC,0.48927923771687515
Fscore,0.0010813453129847829
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5056583686999844
NDCGk,0.21742752690866773
global AUC,0.48258496728574674
global NDCG,0.4636034327109909
prediction time (sec),0.016438961029052734
training time (sec),129.73412084579468
