,55_SCPMF
ACC,0.5232273838630807
AUC,0.5190870022760767
Fscore,0.001142107193052599
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5415069594179195
NDCGk,0.24072147142506395
global AUC,0.5202979663827382
global NDCG,0.46289305531517405
prediction time (sec),0.016605615615844727
training time (sec),133.3774163722992
