,48_SCPMF
ACC,0.4963325183374083
AUC,0.49997854066532577
Fscore,0.0010575506321646192
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4986952611167524
NDCGk,0.22450275232921632
global AUC,0.4954054560720717
global NDCG,0.4504291230420597
prediction time (sec),0.016220569610595703
training time (sec),130.40897750854492
