,40_HAN
ACC,1.0
AUC,0.5
Fscore,0.0018876231996239703
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7634945387066634
NDCGk,0.27890988615983525
global AUC,0.9505937066576784
global NDCG,0.5555012547845147
prediction time (sec),0.08126616477966309
training time (sec),628.2862014770508
