,14_LogisticMF
ACC,0.964319248826291
AUC,0.5
Fscore,0.00042072828816225495
HR@10,0.0009737098344693282
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7180402737849754
NDCGk,0.1870480311936072
global AUC,0.9378359474125678
global NDCG,0.5530465017942144
prediction time (sec),0.19756603240966797
training time (sec),53.10264468193054
