,42_LogisticMF
ACC,0.964319248826291
AUC,0.5
Fscore,0.00042072828816225495
HR@10,0.0009737098344693282
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7026480017321962
NDCGk,0.1870480311936072
global AUC,0.9374235036146725
global NDCG,0.5526695153547858
prediction time (sec),0.23739075660705566
training time (sec),64.53836131095886
