,49_LogisticMF
ACC,0.964319248826291
AUC,0.5
Fscore,0.00042072828816225495
HR@10,0.0009737098344693282
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7050398148443775
NDCGk,0.1870480311936072
global AUC,0.9376973422713754
global NDCG,0.5537311274373807
prediction time (sec),0.15775752067565918
training time (sec),70.01092386245728
