,25_LogisticMF
ACC,0.964319248826291
AUC,0.5
Fscore,0.00042072828816225495
HR@10,0.0009737098344693282
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6828470450352927
NDCGk,0.1870480311936072
global AUC,0.9347188654544536
global NDCG,0.5522700853674418
prediction time (sec),0.22713661193847656
training time (sec),58.99881553649902
