,85_ALSWR
ACC,0.2762836185819071
AUC,0.5346655552951868
Fscore,0.0012326343447051807
HR@10,0.004889975550122249
HR@2,0.0024449877750611247
HR@5,0.004889975550122249
Lin's AUC,0.26266647349145555
NDCGk,0.2301137917207876
global AUC,0.3261412099256998
global NDCG,0.48242458865676685
prediction time (sec),0.050223350524902344
training time (sec),25.174177169799805
