,72_ALSWR
ACC,0.2665036674816626
AUC,0.5317095792764926
Fscore,0.0011781753584296166
HR@10,0.004889975550122249
HR@2,0.0
HR@5,0.004889975550122249
Lin's AUC,0.26014496881651705
NDCGk,0.226668883338924
global AUC,0.3175689864126274
global NDCG,0.478458883897009
prediction time (sec),0.02565789222717285
training time (sec),18.211829662322998
