,35_ALSWR
ACC,0.28117359413202936
AUC,0.5377830615142786
Fscore,0.0012174010798798433
HR@10,0.004889975550122249
HR@2,0.0024449877750611247
HR@5,0.004889975550122249
Lin's AUC,0.26906414338437795
NDCGk,0.23228112906969858
global AUC,0.3297736604054561
global NDCG,0.48523052592141774
prediction time (sec),0.01675701141357422
training time (sec),15.244449853897095
