,26_ALSWR
ACC,0.2616136919315403
AUC,0.528990460285293
Fscore,0.0011480470100046689
HR@10,0.009779951100244499
HR@2,0.0024449877750611247
HR@5,0.004889975550122249
Lin's AUC,0.2691060616665653
NDCGk,0.2274456221854723
global AUC,0.3144551188961117
global NDCG,0.48802661582320445
prediction time (sec),0.03929424285888672
training time (sec),20.315868377685547
