,90_LRSSL
ACC,0.8918067226890757
AUC,0.5017965612228424
Fscore,0.0002945766683621275
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5674265636557182
NDCGk,0.18526780301432863
global AUC,0.844945914257785
global NDCG,0.5244557014719704
prediction time (sec),9.193387746810913
training time (sec),3034.76442861557
