,21_LRSSL
ACC,0.7069327731092437
AUC,0.5004949640195617
Fscore,0.00022777601110133414
HR@10,0.001081081081081081
HR@2,0.001081081081081081
HR@5,0.001081081081081081
Lin's AUC,0.6004839372489189
NDCGk,0.1897896118085578
global AUC,0.7017021516490143
global NDCG,0.5267029783612589
prediction time (sec),4.587178468704224
training time (sec),3470.810688495636
