,79_LRSSL
ACC,0.9180672268907563
AUC,0.500068059272389
Fscore,0.0002688068424296515
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5888008130351639
NDCGk,0.19447033131657182
global AUC,0.8811716103820485
global NDCG,0.5344424772981771
prediction time (sec),9.119212865829468
training time (sec),2910.3228058815002
