,64_LRSSL
ACC,0.0
AUC,0.4957825681988329
Fscore,0.0
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5031506971641988
NDCGk,0.21757636998671628
global AUC,0.09952877217255382
global NDCG,0.38567880172207153
prediction time (sec),1.663621187210083
training time (sec),184.17062497138977
