,38_LRSSL
ACC,0.9975550122249389
AUC,0.5041375712288764
Fscore,0.0011359411413822827
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4918281022541095
NDCGk,0.223353446535873
global AUC,0.8956950392623848
global NDCG,0.4868840249024601
prediction time (sec),1.8161520957946777
training time (sec),186.5189712047577
