,49_LRSSL
ACC,0.0024449877750611247
AUC,0.49701843640920285
Fscore,5.1682591365131056e-05
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.47786668510241664
NDCGk,0.21805173202529712
global AUC,0.0956355119952262
global NDCG,0.3874214771143724
prediction time (sec),1.6814498901367188
training time (sec),182.49885654449463
