,61_LRSSL
ACC,0.007334963325183374
AUC,0.49757436009125394
Fscore,0.00020852489988292455
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5129159765411608
NDCGk,0.22135322142454295
global AUC,0.10134396436549134
global NDCG,0.38900415459948867
prediction time (sec),1.7034332752227783
training time (sec),181.78042840957642
