,64_PMF
ACC,0.66600790513834
AUC,0.5783414203153718
Fscore,0.0015443258808695908
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6006325183818874
NDCGk,0.24706325257981085
global AUC,0.6548728392690751
global NDCG,0.49016064374480783
prediction time (sec),0.02177143096923828
training time (sec),25.57615613937378
