,15_PMF
ACC,0.6185770750988142
AUC,0.5678882168979446
Fscore,0.0014363950277103941
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.573550715871303
NDCGk,0.23918234818110656
global AUC,0.6135514047420695
global NDCG,0.4897256836072915
prediction time (sec),0.019644975662231445
training time (sec),23.44426941871643
