,74_PMF
ACC,0.6007905138339921
AUC,0.5473095943131447
Fscore,0.001383826827411965
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5632041930488263
NDCGk,0.22961271394092872
global AUC,0.5968251885995453
global NDCG,0.48665301841336683
prediction time (sec),0.022455692291259766
training time (sec),24.065587759017944
