,18_PMF
ACC,0.5170278637770898
AUC,0.5261822561229603
Fscore,0.0038426576109332495
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.49356705360297337
NDCGk,0.23977406028481799
global AUC,0.5176180984904635
global NDCG,0.4330754119239698
prediction time (sec),0.01857614517211914
training time (sec),28.13750410079956
