,12_PMF
ACC,0.5108359133126935
AUC,0.5083637550321769
Fscore,0.003902753459389358
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4952306182823962
NDCGk,0.2381902925757004
global AUC,0.5127978204826283
global NDCG,0.4337696406714239
prediction time (sec),0.01879262924194336
training time (sec),27.686139345169067
