,60_PMF
ACC,0.5386996904024768
AUC,0.527302348241448
Fscore,0.003948055995054151
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5207656330557067
NDCGk,0.24948483850995035
global AUC,0.537635967944995
global NDCG,0.438649704473152
prediction time (sec),0.017873764038085938
training time (sec),21.910473346710205
