,94_PMF
ACC,0.544891640866873
AUC,0.525270749749724
Fscore,0.004032578307996111
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4979238366373708
NDCGk,0.2479919170140596
global AUC,0.5391638544298465
global NDCG,0.4344192522367576
prediction time (sec),0.012484312057495117
training time (sec),17.86497211456299
