,33_LogisticMF
ACC,0.9863013698630136
AUC,0.5
Fscore,0.0003800289612777521
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.596624468752514
NDCGk,0.1975368959252907
global AUC,0.9214372509517442
global NDCG,0.36840862137390246
prediction time (sec),0.010339975357055664
training time (sec),8.035208463668823
