,67_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.0007325806122732834
HR@10,0.014754098360655738
HR@2,0.003278688524590164
HR@5,0.00819672131147541
Lin's AUC,0.9216048309388745
NDCGk,0.20440125003933732
global AUC,0.9849568472337651
global NDCG,0.8218528047092106
prediction time (sec),0.08635473251342773
training time (sec),3592.934657096863
