,64_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.0006713998713431769
HR@10,0.013114754098360656
HR@2,0.003278688524590164
HR@5,0.00819672131147541
Lin's AUC,0.9194142776916032
NDCGk,0.20105144639874045
global AUC,0.9836777166172336
global NDCG,0.801167468882428
prediction time (sec),0.09538793563842773
training time (sec),1855.9497408866882
