,83_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.000606053686153125
HR@10,0.013114754098360656
HR@2,0.003278688524590164
HR@5,0.00819672131147541
Lin's AUC,0.9040040177775612
NDCGk,0.1991600267239808
global AUC,0.9811791074727216
global NDCG,0.7962663823710199
prediction time (sec),0.0866386890411377
training time (sec),2221.7854793071747
