,5_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.0006327347900730319
HR@10,0.01639344262295082
HR@2,0.003278688524590164
HR@5,0.00819672131147541
Lin's AUC,0.9018260376677515
NDCGk,0.20830175680330548
global AUC,0.9810953765983071
global NDCG,0.8077503160492351
prediction time (sec),0.09987449645996094
training time (sec),3048.9546778202057
