,86_PMF
ACC,0.49504950495049505
AUC,0.47470958349690073
Fscore,8.670011873976976e-05
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5070323232062746
NDCGk,0.15545921032831791
global AUC,0.4953095718525344
global NDCG,0.2818302792622688
prediction time (sec),1.4038193225860596
training time (sec),257.6249873638153
