,53_PMF
ACC,0.5495049504950495
AUC,0.5247367308935101
Fscore,9.842160477760756e-05
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5180149197479086
NDCGk,0.1643273134764867
global AUC,0.5434252941172368
global NDCG,0.2830386876215427
prediction time (sec),1.5343518257141113
training time (sec),220.0493974685669
