,42_LogisticMF
ACC,0.974025974025974
AUC,0.5
Fscore,0.00016723190665618933
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7647439057638442
NDCGk,0.17565513740540784
global AUC,0.9641989446103271
global NDCG,0.6082800898436939
prediction time (sec),0.42226529121398926
training time (sec),126.81009697914124
