,62_LogisticMF
ACC,0.974025974025974
AUC,0.5
Fscore,0.00018595040767035808
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7686774960478165
NDCGk,0.17526973783416222
global AUC,0.9669039824701335
global NDCG,0.6187296321906837
prediction time (sec),0.43131208419799805
training time (sec),122.80085635185242
