,78_LogisticMF
ACC,0.974025974025974
AUC,0.5
Fscore,0.00016807607209748263
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7764829778609927
NDCGk,0.16699842007225743
global AUC,0.9640949082406647
global NDCG,0.6118194343690726
prediction time (sec),0.43777942657470703
training time (sec),126.53899931907654
