,11_LogisticMF
ACC,0.974025974025974
AUC,0.5
Fscore,0.00020079080385499538
HR@10,0.0026666666666666666
HR@2,0.0
HR@5,0.0008888888888888889
Lin's AUC,0.7955261676405999
NDCGk,0.18025020884052081
global AUC,0.9686175294050592
global NDCG,0.626050014387354
prediction time (sec),0.27660465240478516
training time (sec),123.01979923248291
