,29_DDA_SKF
ACC,0.47560975609756095
AUC,0.6068373700057215
Fscore,0.0009908699556888756
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.37813631177400914
NDCGk,0.22680497150182086
global AUC,0.5110024274731573
global NDCG,0.37661522703806555
prediction time (sec),0.5088224411010742
training time (sec),38.33469486236572
