,99_DDA_SKF
ACC,0.47560975609756095
AUC,0.6595549483227929
Fscore,0.0012014281609395929
HR@10,0.0125
HR@2,0.0
HR@5,0.0125
Lin's AUC,0.3464250147827303
NDCGk,0.33252977885978435
global AUC,0.5209033687272255
global NDCG,0.40428012956354764
prediction time (sec),0.5374693870544434
training time (sec),37.78395104408264
