,79_DDA_SKF
ACC,0.3780487804878049
AUC,0.5875669738639356
Fscore,0.0013794889055523455
HR@10,0.0125
HR@2,0.0
HR@5,0.0125
Lin's AUC,0.3401501731404834
NDCGk,0.29008715318163253
global AUC,0.44093103597417904
global NDCG,0.361576744604216
prediction time (sec),0.5673696994781494
training time (sec),42.405977725982666
