,26_DDA_SKF
ACC,0.4268292682926829
AUC,0.6263753897460703
Fscore,0.0012002854000382045
HR@10,0.0125
HR@2,0.0
HR@5,0.0125
Lin's AUC,0.3407819438401605
NDCGk,0.29735319088896583
global AUC,0.46589035282159963
global NDCG,0.4035427636339161
prediction time (sec),0.5400266647338867
training time (sec),39.20099878311157
