,1_DDA_SKF
ACC,0.45121951219512196
AUC,0.622931895508202
Fscore,0.001164796797954735
HR@10,0.05
HR@2,0.0125
HR@5,0.025
Lin's AUC,0.30916403028648115
NDCGk,0.24475449465112872
global AUC,0.4884600413048884
global NDCG,0.49062424140816907
prediction time (sec),0.5211498737335205
training time (sec),46.49277424812317
