,24_DDA_SKF
ACC,0.4146341463414634
AUC,0.6044371193732562
Fscore,0.0013500224091502874
HR@10,0.0125
HR@2,0.0125
HR@5,0.0125
Lin's AUC,0.3040373381032805
NDCGk,0.22942632819767217
global AUC,0.46729108322610635
global NDCG,0.3865476259925929
prediction time (sec),0.542194128036499
training time (sec),37.87398099899292
