,36_DDA_SKF
ACC,0.4634146341463415
AUC,0.6338597272278953
Fscore,0.0015247201310253766
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.311582264064565
NDCGk,0.26762151990279415
global AUC,0.4990623952510191
global NDCG,0.34841479839607203
prediction time (sec),0.5264232158660889
training time (sec),40.24678158760071
