,76_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0018876231996239703
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5264439239565378
NDCGk,0.27890988615983525
global AUC,0.8968665454244872
global NDCG,0.48422954974750126
prediction time (sec),2.8770275115966797
training time (sec),721.1377260684967
