,53_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0018876231996239703
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4929804033176092
NDCGk,0.27890988615983525
global AUC,0.8902427315756102
global NDCG,0.4798531170510181
prediction time (sec),2.8616719245910645
training time (sec),738.4810390472412
