,41_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0018876231996239703
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.44592109020776227
NDCGk,0.27890988615983525
global AUC,0.8914012091577859
global NDCG,0.47956926758724233
prediction time (sec),2.386050224304199
training time (sec),711.676815032959
