,20_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0018876231996239703
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5133586422096709
NDCGk,0.27890988615983525
global AUC,0.8948028042292637
global NDCG,0.48239964744468966
prediction time (sec),2.8239378929138184
training time (sec),778.6589851379395
