,70_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0018876231996239703
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.49764511002665734
NDCGk,0.27890988615983525
global AUC,0.8922628006775111
global NDCG,0.4799443780986043
prediction time (sec),2.598604679107666
training time (sec),736.7650012969971
