,4_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0012661773641341608
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.24026754115860635
global AUC,0.9008352139594649
global NDCG,0.4918215803448021
prediction time (sec),4.699512004852295
training time (sec),879.2422068119049
