,10_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.001443635109436188
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.23524928133639156
global AUC,0.9008352139594649
global NDCG,0.4920280366077058
prediction time (sec),4.645599126815796
training time (sec),894.0561730861664
