,71_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0013841450858824477
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.23119658053150793
global AUC,0.9008352139594649
global NDCG,0.48925584706762615
prediction time (sec),4.81011700630188
training time (sec),899.5037434101105
