,57_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0013040599291916347
HR@10,0.002583979328165375
HR@2,0.002583979328165375
HR@5,0.002583979328165375
Lin's AUC,0.5
NDCGk,0.22926649400924964
global AUC,0.9008352139594649
global NDCG,0.5104230005345638
prediction time (sec),4.600686550140381
training time (sec),897.54429936409
