,75_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0013520752759018334
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.23644993281972396
global AUC,0.9008352139594649
global NDCG,0.49211843721184345
prediction time (sec),4.521737813949585
training time (sec),902.8061919212341
