,87_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.001491046664700973
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.23128807989704522
global AUC,0.9008352139594649
global NDCG,0.4837677812789575
prediction time (sec),4.556577920913696
training time (sec),909.5453617572784
