,81_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0012179269282395458
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.23894296279583557
global AUC,0.9008352139594649
global NDCG,0.5026970261111482
prediction time (sec),4.512125730514526
training time (sec),890.9988751411438
