,36_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.001480238619308458
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.23883436696988972
global AUC,0.9008352139594649
global NDCG,0.48364059636855533
prediction time (sec),4.491871118545532
training time (sec),895.4110670089722
