,61_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0013367059197644004
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.22394990724063396
global AUC,0.9008352139594649
global NDCG,0.4933604655781685
prediction time (sec),4.470088481903076
training time (sec),875.4503598213196
