,95_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0015795179156450141
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.23030445168782457
global AUC,0.9008352139594649
global NDCG,0.5005638513042411
prediction time (sec),4.5251853466033936
training time (sec),889.1640391349792
