,76_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0013761698467775298
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.2318072591263751
global AUC,0.9008352139594649
global NDCG,0.49154564695841374
prediction time (sec),4.511061429977417
training time (sec),881.7314133644104
