,53_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0014439189700588084
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.24698357695502138
global AUC,0.9008352139594649
global NDCG,0.4886526471781688
prediction time (sec),4.507714509963989
training time (sec),881.3246722221375
