,62_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0012303845191212874
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.21761035640061965
global AUC,0.9008352139594649
global NDCG,0.4914262306327396
prediction time (sec),4.692128658294678
training time (sec),915.7777619361877
